"DATE/TIME","TYPE","ORDER#","TRADE#","REL. ORDER#","PRODUCT","UNITS/AMT","PRICE","BOUNDARY PRICE","STOP LOSS","TAKE PROFIT","MARGIN (AUD)","CONVERSION RATE","VALUE (AUD)","AMOUNT (AUD)","BALANCE (AUD)","AMOUNT EXCLUDING FEE","FEE","HOLDING COST - AMOUNT","HOLDING RATE","HOLDING COST (AUD)","HOLDING COST - TOTAL (AUD)","PREMIUM","REFUND %","TARGET","WIN PAYOUT","DRAW PAYOUT","OPEN","EXPIRY","SETTLEMENT","SETTLEMENT PRICE","RESULT","PAYOUT","TYPE","EXPIRY","STRIKE PRICE","SETTLEMENT","SETTLEMENT PRICE","PROFIT","LOSS"
"13 Feb 2026 09:01:36","Holding Cost","1539289628","-","-","Account","-","-","-","-","-","-","-","-","-2.46","16,551.99","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13 Feb 2026 09:01:36","Holding Cost","O4-EW-984XJM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,815.00","-6.30000%","-0.49","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13 Feb 2026 09:01:36","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","8,585.00","-6.30000%","-1.48","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13 Feb 2026 09:01:36","Holding Cost","O4-EL-97R5EM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,815.00","-6.30000%","-0.49","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12 Feb 2026 09:01:18","Holding Cost","1538492400","-","-","Account","-","-","-","-","-","-","-","-","-2.50","16,554.45","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12 Feb 2026 09:01:18","Holding Cost","O4-EW-984XJM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,815.00","-6.29000%","-0.49","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12 Feb 2026 09:01:18","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","8,820.00","-6.29000%","-1.52","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12 Feb 2026 09:01:18","Holding Cost","O4-EL-97R5EM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,815.00","-6.29000%","-0.49","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11 Feb 2026 09:01:14","Holding Cost","1537692549","-","-","Account","-","-","-","-","-","-","-","-","-2.50","16,556.95","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11 Feb 2026 09:01:14","Holding Cost","O4-EW-984XJM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,755.00","-6.29000%","-0.47","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11 Feb 2026 09:01:14","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,075.00","-6.29000%","-1.56","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11 Feb 2026 09:01:14","Holding Cost","O4-EL-97R5EM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,755.00","-6.29000%","-0.47","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10 Feb 2026 11:42:21","Commission Charge","1537157932","-","O4-EW-984XJM","Southern Cross Electrical Engineering LTD","1,000 Uts","-","-","-","-","-","-","-","-7.00","16,559.45","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10 Feb 2026 11:42:21","Buy Trade","O4-EW-984XJM","T4-EW-6GPSCL","-","Southern Cross Electrical Engineering LTD","1,000 Uts","2.740","-","2.600","-","-","1","2,740.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10 Feb 2026 09:00:59","Holding Cost","1536930664","-","-","Account","-","-","-","-","-","-","-","-","-2.04","16,566.45","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10 Feb 2026 09:00:59","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,165.00","-6.29000%","-1.58","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10 Feb 2026 09:00:59","Holding Cost","O4-EL-97R5EM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,695.00","-6.29000%","-0.46","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09 Feb 2026 10:00:00","Commission Charge","1536348167","-","O4-EL-97ENDP","Macmahon Holdings Ltd","4,000 Uts","-","-","-","-","-","-","-","-7.00","16,568.49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09 Feb 2026 10:00:00","Stop Loss","O4-EL-97ENDN","T4-EW-6GLP32","-","Macmahon Holdings Ltd","4,000 Uts","0.625","-","-","-","-","-","2,500.00","-240.00","16,575.49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07 Feb 2026 09:01:02","Holding Cost","1536057357","-","-","Account","-","-","-","-","-","-","-","-","-7.29","16,815.49","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07 Feb 2026 09:01:02","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","8,895.00","-6.29000%","-4.60","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07 Feb 2026 09:01:02","Holding Cost","O4-EL-97R5EM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,655.00","-6.29000%","-1.37","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07 Feb 2026 09:01:02","Holding Cost","O4-EL-97ENDN","-","-","Macmahon Holdings Ltd","-","-","-","-","-","-","-","-","-","-","-","-","2,560.00","-6.29000%","-1.32","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06 Feb 2026 09:01:10","Holding Cost","1535206351","-","-","Account","-","-","-","-","-","-","-","-","-2.51","16,822.78","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06 Feb 2026 09:01:10","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,185.00","-6.29000%","-1.58","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06 Feb 2026 09:01:10","Holding Cost","O4-EL-97R5EM","-","-","Southern Cross Electrical Engineering LTD","-","-","-","-","-","-","-","-","-","-","-","-","2,695.00","-6.29000%","-0.46","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06 Feb 2026 09:01:10","Holding Cost","O4-EL-97ENDN","-","-","Macmahon Holdings Ltd","-","-","-","-","-","-","-","-","-","-","-","-","2,710.00","-6.29000%","-0.47","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 11:40:05","Commission Charge","1534443428","-","O4-EL-97R5EM","Southern Cross Electrical Engineering LTD","1,000 Uts","-","-","-","-","-","-","-","-7.00","16,825.29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 11:40:05","Buy Trade","O4-EL-97R5EM","T4-EL-6GCJG0","-","Southern Cross Electrical Engineering LTD","1,000 Uts","2.670","-","2.510","-","-","1","2,670.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 10:35:10","Commission Charge","1534427842","-","O4-EL-97F9SQ","ALS Ltd","200 Uts","-","-","-","-","-","-","-","-7.00","16,832.29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 10:35:10","Stop Loss","O4-EL-97F9SP","T4-EL-6GCEYC","-","ALS Ltd","200 Uts","23.906","-","-","-","-","-","4,781.20","-166.80","16,839.29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 09:01:13","Holding Cost","1534285970","-","-","Account","-","-","-","-","-","-","-","-","-2.96","17,006.09","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 09:01:13","Holding Cost","O4-EL-97F9SP","-","-","ALS Ltd","-","-","-","-","-","-","-","-","-","-","-","-","4,901.00","-6.29000%","-0.84","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 09:01:13","Holding Cost","O4-EL-97ENDN","-","-","Macmahon Holdings Ltd","-","-","-","-","-","-","-","-","-","-","-","-","2,790.00","-6.29000%","-0.48","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05 Feb 2026 09:01:13","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,545.00","-6.29000%","-1.64","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 11:09:15","Commission Charge","1533504774","-","O4-EL-96GRFH","Nick Scali Ltd","250 Uts","-","-","-","-","-","-","-","-7.00","17,009.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 11:09:15","Stop Loss","O4-EL-96GRFG","T4-EL-6G6XX0","-","Nick Scali Ltd","250 Uts","24.290","-","-","-","-","-","6,072.50","-382.50","17,016.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 09:01:20","Holding Cost","1533354856","-","-","Account","-","-","-","-","-","-","-","-","-3.95","17,398.55","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 09:01:20","Holding Cost","O4-EL-97F9SP","-","-","ALS Ltd","-","-","-","-","-","-","-","-","-","-","-","-","4,955.00","-6.20620%","-0.84","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 09:01:20","Holding Cost","O4-EL-96GRFG","-","-","Nick Scali Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,246.25","-6.20620%","-1.06","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 09:01:20","Holding Cost","O4-EL-97ENDN","-","-","Macmahon Holdings Ltd","-","-","-","-","-","-","-","-","-","-","-","-","2,790.00","-6.20620%","-0.47","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04 Feb 2026 09:01:20","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,295.00","-6.20620%","-1.58","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 15:25:52","Commission Charge","1532642510","-","O4-EL-97F9SP","ALS Ltd","200 Uts","-","-","-","-","-","-","-","-7.00","17,402.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 15:25:52","Buy Trade","O4-EL-97F9SP","T4-EL-6G2TGY","-","ALS Ltd","200 Uts","24.740","-","23.910","-","-","1","4,948.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 15:22:45","Commission Charge","1532641871","-","O4-EL-97F9MZ","Nick Scali Ltd","250 Uts","-","-","-","-","-","-","-","-7.00","17,409.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 15:22:45","Close Trade","O4-EL-97F9MZ","T4-EL-6G2TCZ","O4-EL-96GRFG","Nick Scali Ltd","250 Uts","24.990","-","-","-","-","-","6,247.50","-207.50","17,416.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 10:30:37","Commission Charge","1532539463","-","O4-EL-97ENDN","Macmahon Holdings Ltd","4,000 Uts","-","-","-","-","-","-","-","-7.00","17,624.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 10:30:37","Buy Trade","O4-EL-97ENDN","T4-EL-6G28SK","-","Macmahon Holdings Ltd","4,000 Uts","0.685","-","0.625","-","-","1","2,740.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 09:01:01","Holding Cost","1532345588","-","-","Account","-","-","-","-","-","-","-","-","-3.65","17,631.00","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 09:01:01","Holding Cost","O4-EL-96GRFG","-","-","Nick Scali Ltd","-","-","-","-","-","-","-","-","-","-","-","-","12,402.50","-6.19500%","-2.11","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 09:01:01","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,100.00","-6.19500%","-1.54","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03 Feb 2026 03:47:11","Market Data Rebate","1532191987","-","-","Account","-","-","-","-","-","-","-","-","112.20","17,634.65","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01 Feb 2026 00:02:18","Market Data Charge","1531408406","-","-","CFD Australian Share Feed","-","-","-","-","-","-","-","-","-112.20","17,522.45","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"31 Jan 2026 09:01:21","Holding Cost","1531262456","-","-","Account","-","-","-","-","-","-","-","-","-10.69","17,634.65","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"31 Jan 2026 09:01:21","Holding Cost","O4-EL-96GRFG","-","-","Nick Scali Ltd","-","-","-","-","-","-","-","-","-","-","-","-","12,255.00","-6.18000%","-6.22","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"31 Jan 2026 09:01:21","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","8,805.00","-6.18000%","-4.47","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 13:54:20","Commission Charge","1530350918","-","O4-EG-951100","Perseus Mining Ltd","1,000 Uts","-","-","-","-","-","-","-","-7.00","17,645.34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 13:54:20","Stop Loss","O4-EG-9510ZZ","T4-EL-6FRDB4","-","Perseus Mining Ltd","1,000 Uts","5.850","-","-","-","-","-","5,850.00","0.00","17,652.34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 13:09:04","Commission Charge","1530310082","-","O4-EL-96GQRB","Catalyst Metals Ltd","500 Uts","-","-","-","-","-","-","-","-7.00","17,652.34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 13:09:04","Stop Loss","O4-EL-96GQR9","T4-EL-6FR489","-","Catalyst Metals Ltd","500 Uts","8.770","-","-","-","-","-","4,385.00","-440.00","17,659.34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 09:01:08","Holding Cost","1530015432","-","-","Account","-","-","-","-","-","-","-","-","-5.59","18,099.34","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 09:01:08","Holding Cost","O4-EL-96GQR9","-","-","Catalyst Metals Ltd","-","-","-","-","-","-","-","-","-","-","-","-","4,665.00","-6.17240%","-0.79","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 09:01:08","Holding Cost","O4-EL-96GRFG","-","-","Nick Scali Ltd","-","-","-","-","-","-","-","-","-","-","-","-","12,507.50","-6.17240%","-2.12","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 09:01:08","Holding Cost","O4-EG-9510ZZ","-","-","Perseus Mining Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,385.00","-6.17240%","-1.08","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"30 Jan 2026 09:01:08","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,435.00","-6.17240%","-1.60","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 10:06:04","Commission Charge","1528868514","-","O4-EL-966NWM","IGO Ltd","750 Uts","-","-","-","-","-","-","-","-7.00","18,104.93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 10:06:04","Stop Loss","O4-EL-966NWL","T4-EL-6FHQ8J","-","IGO Ltd","750 Uts","8.750","-","-","-","-","-","6,562.50","-465.00","18,111.93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 10:01:43","Commission Charge","1528863088","-","O4-EL-9666PL","Liontown Ltd","2,500 Uts","-","-","-","-","-","-","-","-7.00","18,576.93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 10:01:42","Stop Loss","O4-EL-9666PK","T4-EL-6FHNR6","-","Liontown Ltd","2,500 Uts","2.090","-","-","-","-","-","5,225.00","-350.00","18,583.93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","1528667116","-","-","Account","-","-","-","-","-","-","-","-","-7.60","18,933.93","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","O4-EL-9666PK","-","-","Liontown Ltd","-","-","-","-","-","-","-","-","-","-","-","-","5,312.50","-6.15250%","-0.90","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","O4-EL-966NWL","-","-","IGO Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,795.00","-6.15250%","-1.15","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","O4-EG-9510ZZ","-","-","Perseus Mining Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,445.00","-6.15250%","-1.09","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","O4-EL-96GRFG","-","-","Nick Scali Ltd","-","-","-","-","-","-","-","-","-","-","-","-","12,535.00","-6.15250%","-2.11","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","O4-EL-96GQR9","-","-","Catalyst Metals Ltd","-","-","-","-","-","-","-","-","-","-","-","-","4,750.00","-6.15250%","-0.80","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"29 Jan 2026 09:01:05","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,190.00","-6.15250%","-1.55","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","1527594957","-","-","Account","-","-","-","-","-","-","-","-","-7.61","18,941.53","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","O4-EL-9666PK","-","-","Liontown Ltd","-","-","-","-","-","-","-","-","-","-","-","-","5,387.50","-6.11500%","-0.90","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","O4-EL-966NWL","-","-","IGO Ltd","-","-","-","-","-","-","-","-","-","-","-","-","7,016.25","-6.11500%","-1.18","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","O4-EG-9510ZZ","-","-","Perseus Mining Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,295.00","-6.11500%","-1.05","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","O4-EL-96GRFG","-","-","Nick Scali Ltd","-","-","-","-","-","-","-","-","-","-","-","-","12,907.50","-6.11500%","-2.16","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","O4-EL-96GQR9","-","-","Catalyst Metals Ltd","-","-","-","-","-","-","-","-","-","-","-","-","4,755.00","-6.11500%","-0.80","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"28 Jan 2026 09:01:07","Holding Cost","O4-EL-96GRBH","-","-","Whitehaven Coal Ltd","-","-","-","-","-","-","-","-","-","-","-","-","9,080.00","-6.11500%","-1.52","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 10:17:43","Commission Charge","1526883818","-","O4-EL-96GRFG","Nick Scali Ltd","500 Uts","-","-","-","-","-","-","-","-11.62","18,949.14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 10:17:43","Buy Trade","O4-EL-96GRFG","T4-EL-6F7QJP","-","Nick Scali Ltd","500 Uts","25.820","-","24.310","-","-","1","12,910.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 10:16:42","Commission Charge","1526883138","-","O4-EL-96GRBH","Whitehaven Coal Ltd","1,000 Uts","-","-","-","-","-","-","-","-8.10","18,960.76","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 10:16:42","Buy Trade","O4-EL-96GRBH","T4-EL-6F7QE4","-","Whitehaven Coal Ltd","1,000 Uts","9.000","-","8.480","-","-","1","9,000.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 10:11:58","Commission Charge","1526880688","-","O4-EL-96GQR9","Catalyst Metals Ltd","500 Uts","-","-","-","-","-","-","-","-7.00","18,968.86","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 10:11:58","Buy Trade","O4-EL-96GQR9","T4-EL-6F7PYN","-","Catalyst Metals Ltd","500 Uts","9.650","-","8.770","-","-","1","4,825.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 09:00:53","Holding Cost","1526686526","-","-","Account","-","-","-","-","-","-","-","-","-3.15","18,975.86","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 09:00:53","Holding Cost","O4-EL-9666PK","-","-","Liontown Ltd","-","-","-","-","-","-","-","-","-","-","-","-","5,437.50","-6.11500%","-0.91","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 09:00:53","Holding Cost","O4-EL-966NWL","-","-","IGO Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,978.75","-6.11500%","-1.17","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"27 Jan 2026 09:00:53","Holding Cost","O4-EG-9510ZZ","-","-","Perseus Mining Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,375.00","-6.11500%","-1.07","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"24 Jan 2026 09:01:05","Holding Cost","1525532061","-","-","Account","-","-","-","-","-","-","-","-","-9.44","18,979.01","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"24 Jan 2026 09:01:05","Holding Cost","O4-EL-9666PK","-","-","Liontown Ltd","-","-","-","-","-","-","-","-","-","-","-","-","5,437.50","-6.11500%","-2.73","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"24 Jan 2026 09:01:05","Holding Cost","O4-EL-966NWL","-","-","IGO Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,978.75","-6.11500%","-3.51","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"24 Jan 2026 09:01:05","Holding Cost","O4-EG-9510ZZ","-","-","Perseus Mining Ltd","-","-","-","-","-","-","-","-","-","-","-","-","6,375.00","-6.11500%","-3.20","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23 Jan 2026 13:56:14","Commission Charge","1524984009","-","O4-EL-966NWL","IGO Ltd","750 Uts","-","-","-","-","-","-","-","-7.00","18,988.45","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23 Jan 2026 13:56:14","Buy Trade","O4-EL-966NWL","T4-EL-6EZSZP","-","IGO Ltd","750 Uts","9.370","-","8.750","-","-","1","7,027.50","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23 Jan 2026 10:28:41","Commission Charge","1524916392","-","O4-EL-9666VC","ALS Ltd","350 Uts","-","-","-","-","-","-","-","-7.55","18,995.45","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23 Jan 2026 10:28:41","Close Trade","O4-EL-9666VC","T4-EL-6EZDVD","O4-EG-94V27H","ALS Ltd","350 Uts","23.966","-","-","-","-","-","8,388.10","491.05","19,003.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23 Jan 2026 10:25:12","Commission Charge","1524915998","-","O4-EL-9666PK","Liontown Ltd","2,500 Uts","-","-","-","-","-","-","-","-7.00","18,511.95","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
